job_title,experience_level,salary_in_usd,remote_ratio,company_size,cluster,cluster_label,pca_x,pca_y
DATA ANALYST,SE,154560,0,M,1,Senior ML Engineers,2.1535,-0.9593
DATA ANALYST,SE,123648,0,M,1,Senior ML Engineers,2.2563,-0.8112
DATA ENGINEER,MI,170000,0,M,1,Senior ML Engineers,0.9916,-0.4574
DATA ENGINEER,MI,145000,0,M,1,Senior ML Engineers,1.0747,-0.3377
DATA ENGINEER,SE,135000,100,M,1,Senior ML Engineers,1.1061,-0.2996
DATA ENGINEER,SE,100000,100,M,1,Senior ML Engineers,1.2225,-0.1319
DATA SCIENTIST,SE,247500,0,M,0,Entry-Level Analysts,-1.247,0.5031
DATA SCIENTIST,SE,172200,0,M,0,Entry-Level Analysts,-0.9966,0.8639
DATA SCIENTIST,SE,177500,100,M,0,Entry-Level Analysts,-0.9359,1.1504
DATA SCIENTIST,SE,134000,100,M,0,Entry-Level Analysts,-0.7912,1.3588
DATA ARCHITECT,SE,192564,100,M,3,Business Intelligence,-1.2287,-0.8507
DATA ARCHITECT,SE,144854,100,M,3,Business Intelligence,-1.0701,-0.6221
DATA ENGINEER,SE,179305,100,M,1,Senior ML Engineers,0.9588,-0.5118
DATA ENGINEER,SE,142127,100,M,1,Senior ML Engineers,1.0824,-0.3337
DATA ENGINEER,SE,315000,100,M,1,Senior ML Engineers,0.5076,-1.162
DATA ENGINEER,SE,225000,100,M,1,Senior ML Engineers,0.8069,-0.7308
DATA SCIENTIST,SE,243900,100,M,0,Entry-Level Analysts,-1.1567,0.8323
DATA SCIENTIST,SE,156600,100,M,0,Entry-Level Analysts,-0.8664,1.2505
DATA ANALYST,MI,79000,0,M,1,Senior ML Engineers,2.485,-0.2755
DATA SCIENTIST LEAD,MI,89306,50,L,0,Entry-Level Analysts,-0.6016,1.7387
DATA ENGINEER,SE,182500,100,M,1,Senior ML Engineers,0.9482,-0.5271
DATA ENGINEER,SE,128500,100,M,1,Senior ML Engineers,1.1277,-0.2684
DATA MANAGER,EN,77300,100,M,3,Business Intelligence,-0.6048,0.6667
DATA MANAGER,EN,45600,100,M,3,Business Intelligence,-0.4994,0.8186
DATA ANALYST,SE,110000,100,M,1,Senior ML Engineers,2.3801,-0.4339
DATA ARCHITECT,SE,210000,100,M,3,Business Intelligence,-1.2867,-0.9342
DATA ARCHITECT,SE,136000,100,M,3,Business Intelligence,-1.0406,-0.5797
CLOUD DATA ENGINEER,SE,12608,100,S,4,Research & NLP,1.375,-0.9072
DATA ENGINEER,SE,170000,100,M,1,Senior ML Engineers,0.9897,-0.4673
DATA ENGINEER,SE,140000,100,M,1,Senior ML Engineers,1.0895,-0.3235
DATA ENGINEER,SE,247500,0,M,1,Senior ML Engineers,0.6536,-1.1505
DATA ENGINEER,SE,172200,0,M,1,Senior ML Engineers,0.904,-0.7897
DATA ENGINEER,SE,225000,0,M,1,Senior ML Engineers,0.7285,-1.0427
DATA ENGINEER,SE,184100,0,M,1,Senior ML Engineers,0.8645,-0.8467
DATA SCIENTIST,MI,100000,100,M,0,Entry-Level Analysts,-0.5979,1.8434
DATA SCIENTIST,MI,85000,100,M,0,Entry-Level Analysts,-0.5481,1.9153
DATA SCIENTIST,MI,78000,100,M,0,Entry-Level Analysts,-0.5248,1.9488
DATA ENGINEER,SE,161000,100,M,1,Senior ML Engineers,1.0197,-0.4241
HEAD OF DATA,EX,205000,0,M,3,Business Intelligence,-1.188,-0.5787
HEAD OF DATA,EX,160000,0,M,3,Business Intelligence,-1.0384,-0.3632
DATA ENGINEER,EN,61566,100,M,1,Senior ML Engineers,1.591,1.0174
DATA ENGINEER,EN,49253,100,M,1,Senior ML Engineers,1.6319,1.0764
DATA SCIENTIST,SE,245000,0,M,0,Entry-Level Analysts,-1.2387,0.5151
DATA SCIENTIST,SE,180000,0,M,0,Entry-Level Analysts,-1.0226,0.8265
DATA ENGINEER,SE,220000,0,M,1,Senior ML Engineers,0.7451,-1.0187
DATA SCIENTIST,SE,198440,0,L,0,Entry-Level Analysts,-1.0839,0.7382
DATA SCIENTIST,SE,144000,0,L,0,Entry-Level Analysts,-0.9029,0.999
DATA ENGINEER,SE,240000,0,M,1,Senior ML Engineers,0.6786,-1.1145
DATA SCIENTIST,SE,198440,0,M,0,Entry-Level Analysts,-1.0839,0.7382
DATA SCIENTIST,SE,144000,0,M,0,Entry-Level Analysts,-0.9029,0.999
DATA ANALYST,MI,150000,100,M,1,Senior ML Engineers,2.3273,-0.3038
DATA SCIENTIST,MI,57872,50,M,0,Entry-Level Analysts,-0.497,1.8893
DATA ANALYST,EN,64000,100,L,1,Senior ML Engineers,2.7737,0.7517
DATA SCIENTIST,EN,39925,50,L,0,Entry-Level Analysts,-0.2769,2.6188
MACHINE LEARNING ENGINEER,SE,187200,100,M,3,Business Intelligence,-1.9277,0.4668
MACHINE LEARNING ENGINEER,SE,116100,100,M,3,Business Intelligence,-1.6913,0.8074
DATA ANALYST,SE,150000,0,M,1,Senior ML Engineers,2.1687,-0.9374
DATA ANALYST,SE,127000,0,M,1,Senior ML Engineers,2.2452,-0.8272
DATA ENGINEER,SE,275000,100,M,1,Senior ML Engineers,0.6406,-0.9703
DATA ENGINEER,SE,166000,100,M,1,Senior ML Engineers,1.003,-0.4481
DATA SCIENTIST,SE,159699,0,M,0,Entry-Level Analysts,-0.9551,0.9238
DATA SCIENTIST,SE,138938,0,M,0,Entry-Level Analysts,-0.886,1.0232
BI ANALYST,EN,76000,50,L,1,Senior ML Engineers,2.6946,0.5383
ANALYTICS ENGINEER,SE,103432,0,M,2,Cloud & Data Platform,-1.9042,-2.5363
ANALYTICS ENGINEER,SE,92350,0,M,2,Cloud & Data Platform,-1.8674,-2.4833
DATA ANALYST,SE,80000,0,M,1,Senior ML Engineers,2.4015,-0.6021
DATA ANALYST,SE,52500,0,M,1,Senior ML Engineers,2.4929,-0.4703
DATA ENGINEER,SE,236000,100,M,1,Senior ML Engineers,0.7703,-0.7835
DATA ENGINEER,SE,182000,100,M,1,Senior ML Engineers,0.9498,-0.5247
DATA SCIENTIST,SE,180000,100,M,0,Entry-Level Analysts,-0.9442,1.1384
DATA ANALYST,SE,135000,100,M,1,Senior ML Engineers,2.297,-0.5536
RESEARCH ENGINEER,MI,240000,100,M,2,Cloud & Data Platform,-2.1997,-2.557
DATA ANALYST,EN,125404,50,S,1,Senior ML Engineers,2.5304,0.3016
DATA ENGINEER,SE,195000,100,M,1,Senior ML Engineers,0.9066,-0.587
DATA ENGINEER,SE,110000,0,M,1,Senior ML Engineers,1.1109,-0.4917
DATA OPERATIONS ANALYST,SE,123000,0,M,1,Senior ML Engineers,1.0746,-0.4463
DATA OPERATIONS ANALYST,SE,92250,0,M,1,Senior ML Engineers,1.1769,-0.2989
ML ENGINEER,MI,180000,100,M,0,Entry-Level Analysts,-0.864,1.4602
ML ENGINEER,MI,100000,100,M,0,Entry-Level Analysts,-0.5979,1.8434
DATA ENGINEER,SE,97000,100,M,1,Senior ML Engineers,1.2325,-0.1175
DATA ENGINEER,SE,90000,100,M,1,Senior ML Engineers,1.2558,-0.084
MACHINE LEARNING ENGINEER,SE,180000,100,M,3,Business Intelligence,-1.9038,0.5013
DATA ENGINEER,SE,260000,0,M,1,Senior ML Engineers,0.6121,-1.2104
DATA ENGINEER,SE,180000,0,M,1,Senior ML Engineers,0.8781,-0.8271
ANALYTICS ENGINEER,EX,210000,100,M,2,Cloud & Data Platform,-2.0198,-2.0915
ANALYTICS ENGINEER,EX,157000,100,M,2,Cloud & Data Platform,-1.8435,-1.8376
DATA ANALYST,MI,80000,0,M,1,Senior ML Engineers,2.4817,-0.2803
DATA ANALYST,MI,52500,0,M,1,Senior ML Engineers,2.5731,-0.1486
DATA ARCHITECT,SE,128000,0,M,3,Business Intelligence,-1.0924,-0.8533
DATA ARCHITECT,SE,81500,0,M,3,Business Intelligence,-0.9378,-0.6305
DATA OPERATIONS ENGINEER,SE,105000,0,M,3,Business Intelligence,-1.0159,-0.7431
DATA OPERATIONS ENGINEER,SE,70000,0,M,3,Business Intelligence,-0.8996,-0.5754
DATA SCIENTIST,SE,175000,0,M,0,Entry-Level Analysts,-1.006,0.8505
DATA SCIENTIST,SE,122500,0,M,0,Entry-Level Analysts,-0.8314,1.102
DATA ENGINEER,SE,171000,0,M,1,Senior ML Engineers,0.908,-0.784
DATA ENGINEER,SE,117000,0,M,1,Senior ML Engineers,1.0876,-0.5252
DATA SCIENTIST,SE,202800,0,L,0,Entry-Level Analysts,-1.0984,0.7173
DATA SCIENTIST,SE,104300,0,L,0,Entry-Level Analysts,-0.7709,1.1892
DATA ANALYST,SE,36773,0,M,1,Senior ML Engineers,2.5452,-0.395
DATA SCIENTIST,MI,30000,100,L,0,Entry-Level Analysts,-0.3652,2.1788
ANALYTICS ENGINEER,MI,78000,100,M,2,Cloud & Data Platform,-1.661,-1.7809
ANALYTICS ENGINEER,MI,48000,100,M,2,Cloud & Data Platform,-1.5613,-1.6371
DATA ENGINEER,MI,78000,100,M,1,Senior ML Engineers,1.3759,0.2953
DATA ENGINEER,MI,42000,100,M,1,Senior ML Engineers,1.4956,0.4677
DATA ARCHITECT,SE,230400,0,M,3,Business Intelligence,-1.4329,-1.3439
BI ANALYST,MI,78000,100,M,1,Senior ML Engineers,2.5667,0.0412
BI ANALYST,MI,48000,100,M,1,Senior ML Engineers,2.6665,0.1849
DATA ANALYST,SE,175950,100,M,1,Senior ML Engineers,2.1608,-0.7498
DATA ANALYST,SE,130050,100,M,1,Senior ML Engineers,2.3134,-0.5299
DATA ENGINEER,SE,205600,0,L,1,Senior ML Engineers,0.793,-0.9497
DATA ENGINEER,SE,105700,0,L,1,Senior ML Engineers,1.1252,-0.4711
DATA ANALYST,SE,236600,100,M,1,Senior ML Engineers,1.9591,-1.0404
DATA SCIENTIST,MI,84000,100,M,0,Entry-Level Analysts,-0.5447,1.9201
DATA SCIENTIST,MI,54000,100,M,0,Entry-Level Analysts,-0.445,2.0638
DATA SCIENTIST,EN,80000,100,L,0,Entry-Level Analysts,-0.371,2.5827
MARKETING DATA ANALYST,SE,200000,100,S,1,Senior ML Engineers,2.0808,-0.8651
DATA SCIENTIST,EN,73742,100,L,0,Entry-Level Analysts,-0.3502,2.6127
DATA SCIENCE LEAD,SE,165000,50,S,3,Business Intelligence,-1.1763,-0.8746
DATA SCIENTIST,EN,33246,50,L,0,Entry-Level Analysts,-0.2547,2.6508
DATA ENGINEER,MI,75050,50,L,1,Senior ML Engineers,1.3465,0.1534
MACHINE LEARNING ENGINEER,EN,108000,0,S,3,Business Intelligence,-1.5021,1.4995
DATA SCIENTIST,SE,155000,100,M,0,Entry-Level Analysts,-0.8611,1.2582
DATA SCIENTIST,SE,38000,100,M,0,Entry-Level Analysts,-0.472,1.8188
DATA ANALYST,MI,85000,0,M,1,Senior ML Engineers,2.4651,-0.3043
DATA ANALYST,MI,65000,0,M,1,Senior ML Engineers,2.5316,-0.2085
DATA ENGINEER,MI,110820,0,M,1,Senior ML Engineers,1.1884,-0.1739
DATA ENGINEER,MI,92350,0,M,1,Senior ML Engineers,1.2498,-0.0854
DATA SCIENTIST,SE,153600,100,M,0,Entry-Level Analysts,-0.8564,1.2649
DATA SCIENTIST,SE,106800,100,M,0,Entry-Level Analysts,-0.7008,1.4891
DATA SCIENTIST,SE,50000,100,M,0,Entry-Level Analysts,-0.5119,1.7613
DATA SCIENTIST,SE,123400,0,M,0,Entry-Level Analysts,-0.8344,1.0977
DATA SCIENTIST,SE,88100,0,M,0,Entry-Level Analysts,-0.717,1.2668
DATA SCIENTIST,SE,120000,100,S,0,Entry-Level Analysts,-0.7447,1.4259
DATA SCIENTIST,SE,55000,100,S,0,Entry-Level Analysts,-0.5285,1.7373
ANALYTICS ENGINEER,SE,150000,0,M,2,Cloud & Data Platform,-2.0591,-2.7595
ANALYTICS ENGINEER,SE,120000,0,M,2,Cloud & Data Platform,-1.9593,-2.6157
DATA SCIENCE CONSULTANT,SE,139000,0,M,3,Business Intelligence,-1.129,-0.906
DATA ANALYST,SE,139600,0,M,1,Senior ML Engineers,2.2033,-0.8876
DATA ANALYST,SE,85700,0,M,1,Senior ML Engineers,2.3825,-0.6294
DATA ENGINEER,SE,185000,100,M,1,Senior ML Engineers,0.9399,-0.5391
DATA ENGINEER,SE,50000,100,M,1,Senior ML Engineers,1.3888,0.1077
DATA SCIENTIST,SE,200000,100,M,0,Entry-Level Analysts,-1.0107,1.0426
ML ENGINEER,MI,148500,100,L,0,Entry-Level Analysts,-0.7592,1.6111
ML ENGINEER,MI,98200,100,L,0,Entry-Level Analysts,-0.592,1.8521
DATA ANALYST,SE,115000,100,M,1,Senior ML Engineers,2.3635,-0.4578
DATA ANALYST,SE,95000,100,M,1,Senior ML Engineers,2.43,-0.362
DATA ARCHITECT,SE,225000,100,M,3,Business Intelligence,-1.3366,-1.0061
DATA ARCHITECT,SE,66000,100,M,3,Business Intelligence,-0.8079,-0.2443
DATA MANAGER,MI,134000,0,M,3,Business Intelligence,-1.0322,-0.5603
DATA MANAGER,MI,98000,0,M,3,Business Intelligence,-0.9124,-0.3878
DATA ANALYST,MI,105000,0,M,1,Senior ML Engineers,2.3986,-0.4001
DATA ANALYST,MI,62000,0,M,1,Senior ML Engineers,2.5416,-0.1941
BI DATA ANALYST,EN,57000,100,L,1,Senior ML Engineers,2.797,0.7852
BIG DATA ENGINEER,SE,161311,50,M,1,Senior ML Engineers,2.1703,-0.8357
DATA SCIENTIST,MI,144200,100,M,0,Entry-Level Analysts,-0.7449,1.6317
DATA SCIENTIST,MI,115360,100,M,0,Entry-Level Analysts,-0.649,1.7699
DATA SCIENTIST,MI,83171,0,L,0,Entry-Level Analysts,-0.6204,1.6122
PRINCIPAL DATA ARCHITECT,SE,38154,100,L,3,Business Intelligence,-0.7153,-0.1109
DATA ENGINEER,SE,73546,0,M,1,Senior ML Engineers,1.2321,-0.317
DATA ENGINEER,SE,42026,0,M,1,Senior ML Engineers,1.3369,-0.166
DATA ARCHITECT,SE,180000,100,M,3,Business Intelligence,-1.1869,-0.7905
DATA ARCHITECT,SE,160000,100,M,3,Business Intelligence,-1.1204,-0.6947
DATA SCIENTIST,MI,108000,50,L,0,Entry-Level Analysts,-0.6637,1.6492
MACHINE LEARNING MANAGER,SE,200000,100,M,3,Business Intelligence,-1.9703,0.4054
MACHINE LEARNING MANAGER,SE,150000,100,M,3,Business Intelligence,-1.804,0.645
DATA MANAGER,EX,125976,50,L,3,Business Intelligence,-0.886,-0.0442
DATA ENGINEER,SE,188700,100,M,1,Senior ML Engineers,0.9276,-0.5568
DATA ENGINEER,SE,160395,100,M,1,Senior ML Engineers,1.0217,-0.4212
DATA SCIENTIST,SE,198440,100,M,0,Entry-Level Analysts,-1.0055,1.0501
DATA SCIENTIST,SE,144000,100,M,0,Entry-Level Analysts,-0.8245,1.3109
APPLIED SCIENTIST,SE,191475,100,M,3,Business Intelligence,-1.2251,-0.8455
APPLIED SCIENTIST,SE,141525,100,M,3,Business Intelligence,-1.059,-0.6062
DATA SCIENTIST,MI,75648,100,S,0,Entry-Level Analysts,-0.517,1.9601
LEAD DATA SCIENTIST,SE,156868,100,L,0,Entry-Level Analysts,-0.8673,1.2493
BI ANALYST,SE,200000,100,S,1,Senior ML Engineers,2.0808,-0.8651
LEAD MACHINE LEARNING ENGINEER,SE,69344,100,L,3,Business Intelligence,-1.5358,1.0314
DATA ANALYST,SE,90000,100,M,1,Senior ML Engineers,2.4466,-0.3381
RESEARCH SCIENTIST,MI,126080,0,S,2,Cloud & Data Platform,-1.8993,-2.3231
RESEARCH SCIENTIST,MI,84053,0,S,2,Cloud & Data Platform,-1.7596,-2.1218
DATA ENGINEER,SE,200000,100,M,1,Senior ML Engineers,0.89,-0.611
DATA ENGINEER,SE,180000,100,M,1,Senior ML Engineers,0.9565,-0.5152
ANALYTICS ENGINEER,MI,108000,100,M,2,Cloud & Data Platform,-1.7608,-1.9246
ANALYTICS ENGINEER,MI,85000,100,M,2,Cloud & Data Platform,-1.6843,-1.8144
DATA ENGINEER,SE,165000,100,M,1,Senior ML Engineers,1.0064,-0.4433
DATA ENGINEER,SE,132000,100,M,1,Senior ML Engineers,1.1161,-0.2852
ANALYTICS ENGINEER,SE,130000,100,M,2,Cloud & Data Platform,-1.9142,-2.3517
ANALYTICS ENGINEER,SE,110000,100,M,2,Cloud & Data Platform,-1.8477,-2.2559
BI DATA ANALYST,MI,45050,50,L,1,Senior ML Engineers,2.6371,0.0431
DATA ANALYST,EN,42028,50,L,1,Senior ML Engineers,2.8076,0.701
DATA ANALYTICS ENGINEER,MI,135000,100,L,2,Cloud & Data Platform,-1.8506,-2.0539
DATA ENGINEER,SE,178800,100,L,1,Senior ML Engineers,0.9605,-0.5094
DATA ENGINEER,SE,132100,100,L,1,Senior ML Engineers,1.1158,-0.2857
DATA ANALYST,EN,20000,50,M,1,Senior ML Engineers,2.8809,0.8065
MACHINE LEARNING ENGINEER,SE,140000,0,M,3,Business Intelligence,-1.8492,0.381
MACHINE LEARNING ENGINEER,SE,110000,0,M,3,Business Intelligence,-1.7494,0.5247
DATA ENGINEER,SE,160000,100,M,1,Senior ML Engineers,1.023,-0.4193
DATA ENGINEER,SE,85000,100,M,1,Senior ML Engineers,1.2724,-0.06
ETL DEVELOPER,SE,250000,100,M,3,Business Intelligence,-1.4197,-1.1259
ETL DEVELOPER,SE,63000,100,M,3,Business Intelligence,-0.7979,-0.23
DATA ENGINEER,EX,187200,100,M,1,Senior ML Engineers,1.093,0.0938
DATA ENGINEER,EX,116100,100,M,1,Senior ML Engineers,1.3294,0.4344
DATA SCIENTIST,MI,10000,0,M,0,Entry-Level Analysts,-0.3771,1.9627
DATA ENGINEER,SE,145000,100,M,1,Senior ML Engineers,1.0729,-0.3475
DATA ENGINEER,SE,229998,0,L,1,Senior ML Engineers,0.7118,-1.0666
DATA ENGINEER,SE,154545,0,L,1,Senior ML Engineers,0.9627,-0.7051
DATA SCIENTIST,SE,215000,0,L,0,Entry-Level Analysts,-1.139,0.6588
DATA SCIENTIST,SE,159000,0,L,0,Entry-Level Analysts,-0.9527,0.9271
AI SCIENTIST,EN,50000,100,M,3,Business Intelligence,-1.2308,2.0893
DATA SCIENTIST LEAD,SE,183000,100,L,0,Entry-Level Analysts,-0.9542,1.1241
DATA ANALYST,SE,99750,100,M,1,Senior ML Engineers,2.4142,-0.3848
DATA ANALYST,SE,68400,100,M,1,Senior ML Engineers,2.5184,-0.2346
DATA SCIENTIST,SE,236900,100,L,0,Entry-Level Analysts,-1.1334,0.8658
DATA SCIENTIST,SE,159200,100,L,0,Entry-Level Analysts,-0.875,1.2381
DATA SCIENCE MANAGER,SE,243225,100,M,3,Business Intelligence,-1.3972,-1.0934
DATA SCIENCE MANAGER,SE,179775,100,M,3,Business Intelligence,-1.1862,-0.7894
DATA SCIENTIST,SE,128000,100,M,0,Entry-Level Analysts,-0.7713,1.3876
DATA SCIENTIST,SE,191475,100,M,0,Entry-Level Analysts,-0.9823,1.0835
DATA SCIENTIST,SE,141525,100,M,0,Entry-Level Analysts,-0.8162,1.3228
DATA SCIENTIST,SE,218000,0,M,0,Entry-Level Analysts,-1.1489,0.6445
DATA SCIENTIST,SE,145300,0,M,0,Entry-Level Analysts,-0.9072,0.9928
ML ENGINEER,SE,195400,100,L,0,Entry-Level Analysts,-0.9954,1.0646
ML ENGINEER,SE,131300,100,L,0,Entry-Level Analysts,-0.7822,1.3718
DATA SPECIALIST,EN,105000,100,L,3,Business Intelligence,-0.6969,0.534
DATA SCIENTIST,SE,207000,100,M,0,Entry-Level Analysts,-1.034,1.0091
DATA SCIENTIST,SE,153000,100,M,0,Entry-Level Analysts,-0.8544,1.2678
DATA ANALYST,SE,99000,0,M,1,Senior ML Engineers,2.3383,-0.6931
MACHINE LEARNING ENGINEER,SE,200000,100,M,3,Business Intelligence,-1.9703,0.4054
MACHINE LEARNING ENGINEER,SE,135000,100,M,3,Business Intelligence,-1.7541,0.7169
DATA ENGINEER,SE,195700,0,M,1,Senior ML Engineers,0.8259,-0.9023
DATA ENGINEER,SE,130500,0,M,1,Senior ML Engineers,1.0427,-0.5899
ML ENGINEER,SE,130000,100,M,0,Entry-Level Analysts,-0.7779,1.378
ML ENGINEER,SE,84000,100,M,0,Entry-Level Analysts,-0.625,1.5984
DATA OPERATIONS ENGINEER,MI,100000,100,M,3,Business Intelligence,-0.8407,-0.0855
DATA OPERATIONS ENGINEER,MI,60000,100,M,3,Business Intelligence,-0.7077,0.1061
DATA ENGINEER,MI,80036,100,M,1,Senior ML Engineers,1.3691,0.2855
DATA ENGINEER,MI,67723,100,M,1,Senior ML Engineers,1.4101,0.3445
DATA ENGINEER,SE,141300,0,M,1,Senior ML Engineers,1.0068,-0.6417
DATA ENGINEER,SE,102100,0,M,1,Senior ML Engineers,1.1371,-0.4539
BUSINESS DATA ANALYST,MI,150000,100,L,1,Senior ML Engineers,2.3273,-0.3038
DATA SCIENTIST,MI,102200,100,M,0,Entry-Level Analysts,-0.6053,1.8329
DATA SCIENTIST,EN,22892,50,M,0,Entry-Level Analysts,-0.2203,2.7004
DATA ANALYST,SE,144000,100,M,1,Senior ML Engineers,2.267,-0.5968
DATA ANALYST,SE,113000,100,M,1,Senior ML Engineers,2.3701,-0.4482
AI SCIENTIST,EN,31520,100,M,3,Business Intelligence,-1.1694,2.1778
DATA ARCHITECT,SE,195400,100,L,3,Business Intelligence,-1.2382,-0.8643
DATA ARCHITECT,SE,131300,100,L,3,Business Intelligence,-1.025,-0.5572
MACHINE LEARNING ENGINEER,SE,195400,100,L,3,Business Intelligence,-1.955,0.4275
MACHINE LEARNING ENGINEER,SE,131300,100,L,3,Business Intelligence,-1.7418,0.7346
DATA ENGINEER,SE,80000,100,M,1,Senior ML Engineers,1.289,-0.0361
NLP ENGINEER,MI,60000,100,S,3,Business Intelligence,-1.4993,-1.7262
MACHINE LEARNING ENGINEER,SE,63040,50,S,3,Business Intelligence,-1.554,0.9057
BUSINESS DATA ANALYST,EN,50000,100,L,1,Senior ML Engineers,2.8203,0.8188
DATA ENGINEER,SE,105000,100,M,1,Senior ML Engineers,1.2059,-0.1558
ANALYTICS ENGINEER,SE,190000,100,M,2,Cloud & Data Platform,-2.1137,-2.6392
ANALYTICS ENGINEER,SE,140000,100,M,2,Cloud & Data Platform,-1.9474,-2.3996
DATA SCIENTIST,SE,180000,100,L,0,Entry-Level Analysts,-0.9442,1.1384
DATA SCIENTIST,SE,165000,100,L,0,Entry-Level Analysts,-0.8943,1.2103
APPLIED MACHINE LEARNING SCIENTIST,SE,108000,0,L,3,Business Intelligence,-1.7428,0.5343
MACHINE LEARNING RESEARCH ENGINEER,EN,20000,50,M,2,Cloud & Data Platform,-2.0638,0.2763
DATA SCIENTIST,SE,179400,0,M,0,Entry-Level Analysts,-1.0206,0.8294
DATA SCIENTIST,SE,154000,0,M,0,Entry-Level Analysts,-0.9361,0.9511
MACHINE LEARNING SCIENTIST,SE,193900,0,M,3,Business Intelligence,-2.0284,0.1228
MACHINE LEARNING SCIENTIST,SE,129300,0,M,3,Business Intelligence,-1.8136,0.4323
DATA SCIENCE MANAGER,EX,222640,0,M,3,Business Intelligence,-1.2467,-0.6633
DATA SCIENCE MANAGER,EX,182160,0,M,3,Business Intelligence,-1.1121,-0.4693
DATA ENGINEER,MI,150000,0,M,1,Senior ML Engineers,1.0581,-0.3616
DATA ENGINEER,MI,100000,0,M,1,Senior ML Engineers,1.2243,-0.1221
ANALYTICS ENGINEER,SE,122500,100,M,2,Cloud & Data Platform,-1.8892,-2.3158
ANALYTICS ENGINEER,SE,100000,100,M,2,Cloud & Data Platform,-1.8144,-2.208
DATA ENGINEER,EX,297500,100,M,1,Senior ML Engineers,0.7262,-0.4347
DATA ENGINEER,EX,260000,100,M,1,Senior ML Engineers,0.8509,-0.255
MACHINE LEARNING DEVELOPER,EN,15000,100,L,3,Business Intelligence,-1.1144,2.257
DATA ENGINEER,SE,193000,100,M,1,Senior ML Engineers,0.9133,-0.5774
DATA SCIENTIST,EN,93000,0,M,0,Entry-Level Analysts,-0.4926,2.2085
DATA SCIENTIST,EN,73000,0,M,0,Entry-Level Analysts,-0.4261,2.3043
DATA SCIENTIST,SE,136994,100,M,0,Entry-Level Analysts,-0.8012,1.3445
DATA SCIENTIST,SE,101570,100,M,0,Entry-Level Analysts,-0.6834,1.5142
DIRECTOR OF DATA SCIENCE,SE,57786,50,L,3,Business Intelligence,-0.8197,-0.3609
DATA ANALYST,MI,136000,100,M,1,Senior ML Engineers,2.3739,-0.2367
DATA ANALYST,MI,112000,100,M,1,Senior ML Engineers,2.4537,-0.1217
DATA SCIENTIST,SE,172000,100,M,0,Entry-Level Analysts,-0.9176,1.1768
DATA ENGINEER,SE,215000,0,M,1,Senior ML Engineers,0.7617,-0.9948
DATA ENGINEER,SE,164000,0,M,1,Senior ML Engineers,0.9313,-0.7504
DATA ENGINEER,EN,45390,50,L,1,Senior ML Engineers,1.6056,0.939
DATA ANALYST,MI,97500,100,L,1,Senior ML Engineers,2.5019,-0.0523
APPLIED SCIENTIST,SE,212800,100,M,3,Business Intelligence,-1.296,-0.9477
APPLIED SCIENTIST,SE,142800,100,M,3,Business Intelligence,-1.0632,-0.6123
DATA SCIENTIST,MI,73546,50,L,0,Entry-Level Analysts,-0.5492,1.8142
DATA SCIENTIST,EN,50000,50,M,0,Entry-Level Analysts,-0.3104,2.5705
DATA SCIENTIST,SE,151800,0,M,0,Entry-Level Analysts,-0.9288,0.9616
DATA SCIENTIST,SE,130240,0,M,0,Entry-Level Analysts,-0.8571,1.0649
ANALYTICS ENGINEER,SE,165000,100,M,2,Cloud & Data Platform,-2.0306,-2.5194
ANALYTICS ENGINEER,SE,140250,100,M,2,Cloud & Data Platform,-1.9483,-2.4008
DATA SCIENTIST,SE,179400,100,M,0,Entry-Level Analysts,-0.9422,1.1413
DATA SCIENTIST,SE,154000,100,M,0,Entry-Level Analysts,-0.8577,1.263
FINANCIAL DATA ANALYST,MI,75000,0,M,1,Senior ML Engineers,2.4983,-0.2564
DATA ENGINEER,MI,84053,100,M,1,Senior ML Engineers,1.3558,0.2663
DATA ENGINEER,MI,73546,100,M,1,Senior ML Engineers,1.3907,0.3166
DATA ENGINEER,MI,98506,100,M,1,Senior ML Engineers,1.3077,0.197
DATA ENGINEER,MI,86193,100,M,1,Senior ML Engineers,1.3487,0.256
DATA ENGINEER,MI,84053,100,M,1,Senior ML Engineers,1.3558,0.2663
DATA ENGINEER,MI,73546,100,M,1,Senior ML Engineers,1.3907,0.3166
ANALYTICS ENGINEER,SE,102663,100,M,2,Cloud & Data Platform,-1.8233,-2.2207
ANALYTICS ENGINEER,SE,80041,100,M,2,Cloud & Data Platform,-1.7481,-2.1124
DATA ENGINEER,SE,104611,100,M,1,Senior ML Engineers,1.2072,-0.154
DATA ENGINEER,SE,82280,100,M,1,Senior ML Engineers,1.2814,-0.047
DATA SCIENTIST,SE,191475,0,M,0,Entry-Level Analysts,-1.0607,0.7715
DATA SCIENTIST,SE,141525,0,M,0,Entry-Level Analysts,-0.8946,1.0109
DATA ANALYST,SE,115000,0,L,1,Senior ML Engineers,2.2851,-0.7697
DATA SCIENTIST,EN,31520,50,M,0,Entry-Level Analysts,-0.249,2.659
DATA OPERATIONS ANALYST,SE,81000,100,M,1,Senior ML Engineers,1.2927,0.0669
DATA OPERATIONS ANALYST,SE,66000,100,M,1,Senior ML Engineers,1.3426,0.1387
DATA ANALYST,EN,46000,100,L,1,Senior ML Engineers,2.8336,0.8379
DATA ENGINEER,EN,80000,100,L,1,Senior ML Engineers,1.5297,0.9291
MACHINE LEARNING SCIENTIST,EX,200000,100,S,3,Business Intelligence,-1.8098,1.0489
